epoch,loss,algorithm,date,trial,train_acc,validation_acc,test_acc
67.0,7.936138153076172,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
68.0,6.999717712402344,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
69.0,5.805373191833496,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
70.0,4.375608921051025,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
71.0,2.730860710144043,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
72.0,0.8899814486503601,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
73.0,16.130050659179688,graph-conv,2020-05,2.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
74.0,1.8370989561080933,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
75.0,4.197470188140869,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
76.0,6.005130290985107,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
77.0,7.30977725982666,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
78.0,8.156655311584473,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
79.0,8.58696460723877,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
80.0,8.638242721557617,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
81.0,8.344657897949219,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
82.0,7.7373270988464355,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
83.0,6.844567775726318,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
84.0,5.692111492156982,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
85.0,4.30335807800293,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
86.0,2.6995091438293457,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
87.0,0.9000681042671204,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
88.0,15.378418922424316,graph-conv,2020-05,2.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
89.0,1.9252947568893433,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
90.0,4.313906669616699,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
91.0,6.143958568572998,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
92.0,7.466444492340088,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
93.0,8.32774829864502,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
94.0,8.770085334777832,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
95.0,8.831867218017578,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
96.0,8.54804515838623,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
97.0,7.950417995452881,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
98.0,7.067898273468018,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
99.0,5.926745891571045,graph-conv,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
0.0,9565.96875,graph-SAGE,2020-05,2.0,0.060868892818689346,0.061488423496484756,0.06341954320669174
1.0,8766.69140625,graph-SAGE,2020-05,2.0,0.06099795922636986,0.06156586483120918,0.06341954320669174
2.0,7963.37841796875,graph-SAGE,2020-05,2.0,0.06104958802461624,0.06156586483120918,0.06341954320669174
3.0,7156.015625,graph-SAGE,2020-05,2.0,0.061204470694065094,0.061720747500658035,0.06357441842556
4.0,6344.21240234375,graph-SAGE,2020-05,2.0,0.06130772456526756,0.06179818883538246,0.06357441842556
5.0,5526.1689453125,graph-SAGE,2020-05,2.0,0.06135935336351395,0.06179818883538246,0.06357441842556
6.0,4702.7314453125,graph-SAGE,2020-05,2.0,0.06156586483120918,0.061953071504831314,0.06380672007799149
7.0,3873.34765625,graph-SAGE,2020-05,2.0,0.06205632537603378,0.06288236379623413,0.06403902918100357
8.0,3038.09326171875,graph-SAGE,2020-05,2.0,0.06714163720607758,0.06814837455749512,0.0686851441860199
9.0,2192.67578125,graph-SAGE,2020-05,2.0,0.07305299490690231,0.07411135733127594,0.07511228322982788
10.0,1338.7235107421875,graph-SAGE,2020-05,2.0,0.07584088295698166,0.076666921377182,0.07681585848331451
11.0,489.5086669921875,graph-SAGE,2020-05,2.0,0.1455380916595459,0.14489273726940155,0.14828868210315704
12.0,38.459754943847656,graph-SAGE,2020-05,2.0,0.8978032469749451,0.8959962725639343,0.8915131092071533
13.0,85.84845733642578,graph-SAGE,2020-05,2.0,0.9388213157653809,0.9385115504264832,0.9368127584457397
14.0,135.26596069335938,graph-SAGE,2020-05,2.0,0.9391052722930908,0.9385115504264832,0.9367353320121765
15.0,179.72886657714844,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,219.38951110839844,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,254.64007568359375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
18.0,285.8542175292969,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
19.0,313.36639404296875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
20.0,337.56219482421875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
21.0,358.7916564941406,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
22.0,377.2146301269531,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
23.0,393.0549621582031,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
24.0,406.5050048828125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
25.0,417.7549743652344,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
26.0,426.983642578125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
27.0,434.349365234375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
28.0,440.00128173828125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
29.0,444.0785827636719,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
30.0,446.7135925292969,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
31.0,448.027099609375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
32.0,448.12890625,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
33.0,447.1231994628906,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
34.0,445.1015625,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
35.0,442.1531677246094,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
36.0,438.35870361328125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
37.0,433.7951354980469,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
38.0,428.53125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
39.0,422.63037109375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
40.0,416.15423583984375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
41.0,409.1573486328125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
42.0,401.6925354003906,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
43.0,393.8199157714844,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
44.0,385.5799255371094,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
45.0,377.0110168457031,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
46.0,368.15533447265625,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
47.0,359.03192138671875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
48.0,349.668701171875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
49.0,340.0935363769531,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
50.0,330.3312072753906,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
51.0,320.4067687988281,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
52.0,310.3408508300781,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
53.0,300.1517333984375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
54.0,289.85760498046875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
55.0,279.4743957519531,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
56.0,269.01812744140625,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
57.0,258.5013427734375,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
58.0,247.93711853027344,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
59.0,237.336669921875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
60.0,226.71026611328125,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
61.0,216.06744384765625,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
62.0,205.416748046875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
63.0,194.76632690429688,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
64.0,184.12313842773438,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
65.0,173.49290466308594,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
66.0,162.8818817138672,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
67.0,152.29623413085938,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
68.0,141.73873901367188,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
69.0,131.21405029296875,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
70.0,120.72499084472656,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
71.0,110.27385711669922,graph-SAGE,2020-05,2.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
72.0,99.87628173828125,graph-SAGE,2020-05,2.0,0.9391310811042786,0.9385115504264832,0.9367353320121765
73.0,89.52710723876953,graph-SAGE,2020-05,2.0,0.9391052722930908,0.9385115504264832,0.9367353320121765
74.0,79.2334976196289,graph-SAGE,2020-05,2.0,0.9390794634819031,0.9385115504264832,0.9367353320121765
75.0,68.99755096435547,graph-SAGE,2020-05,2.0,0.9390794634819031,0.9385115504264832,0.9368127584457397
76.0,58.86165237426758,graph-SAGE,2020-05,2.0,0.9390020370483398,0.9385115504264832,0.9366579055786133
77.0,48.847877502441406,graph-SAGE,2020-05,2.0,0.9388213157653809,0.9385890364646912,0.9368127584457397
78.0,38.97937774658203,graph-SAGE,2020-05,2.0,0.9386664628982544,0.9383566975593567,0.9363481402397156
79.0,29.859853744506836,graph-SAGE,2020-05,2.0,0.9253207445144653,0.9244946837425232,0.924423098564148
80.0,25.62940216064453,graph-SAGE,2020-05,2.0,0.8901881575584412,0.8877100348472595,0.8898094892501831
81.0,41.32160186767578,graph-SAGE,2020-05,2.0,0.6434342861175537,0.6455509662628174,0.6505343317985535
82.0,59.09374237060547,graph-SAGE,2020-05,2.0,0.5806551575660706,0.5832107067108154,0.5848691463470459
83.0,46.4017448425293,graph-SAGE,2020-05,2.0,0.6170525550842285,0.620847225189209,0.6221155524253845
84.0,26.199077606201172,graph-SAGE,2020-05,2.0,0.7969745993614197,0.7924572229385376,0.7991327047348022
85.0,25.824295043945312,graph-SAGE,2020-05,2.0,0.9131624698638916,0.912104070186615,0.9136595726013184
86.0,30.14386749267578,graph-SAGE,2020-05,2.0,0.9367304444313049,0.9372724890708923,0.9351091980934143
87.0,34.78358840942383,graph-SAGE,2020-05,2.0,0.9378920197486877,0.9378145933151245,0.9363481402397156
88.0,38.1982307434082,graph-SAGE,2020-05,2.0,0.9384341239929199,0.9382792711257935,0.9362707138061523
89.0,40.40902328491211,graph-SAGE,2020-05,2.0,0.9386148452758789,0.9382017850875854,0.9363481402397156
90.0,41.486324310302734,graph-SAGE,2020-05,2.0,0.9386406540870667,0.9382017850875854,0.9363481402397156
91.0,41.52365493774414,graph-SAGE,2020-05,2.0,0.9386406540870667,0.9382017850875854,0.9362707138061523
92.0,40.618690490722656,graph-SAGE,2020-05,2.0,0.9385374188423157,0.9382792711257935,0.9363481402397156
93.0,38.86943054199219,graph-SAGE,2020-05,2.0,0.9384341239929199,0.9382017850875854,0.936502993106842
94.0,36.39359664916992,graph-SAGE,2020-05,2.0,0.9380211234092712,0.9378920197486877,0.9363481402397156
95.0,33.31245040893555,graph-SAGE,2020-05,2.0,0.9369369149208069,0.9373499751091003,0.9358060956001282
96.0,29.78432846069336,graph-SAGE,2020-05,2.0,0.9354913830757141,0.9363431930541992,0.9334055781364441
97.0,26.02292823791504,graph-SAGE,2020-05,2.0,0.930999755859375,0.9298381209373474,0.9277528524398804
98.0,23.439117431640625,graph-SAGE,2020-05,2.0,0.9010041356086731,0.8991713523864746,0.899101734161377
99.0,23.733686447143555,graph-SAGE,2020-05,2.0,0.866981565952301,0.8633934855461121,0.8647204637527466
0.0,1700.3145751953125,graph-conv,2020-05,3.0,2.5813778847805224e-05,0.0,7.743533933535218e-05
1.0,1495.722412109375,graph-conv,2020-05,3.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
2.0,1288.7266845703125,graph-conv,2020-05,3.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
3.0,1070.5555419921875,graph-conv,2020-05,3.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
4.0,884.3321533203125,graph-conv,2020-05,3.0,2.5813778847805224e-05,0.0,7.743533933535218e-05
5.0,684.4982299804688,graph-conv,2020-05,3.0,2.5813778847805224e-05,0.0,7.743533933535218e-05
6.0,487.86468505859375,graph-conv,2020-05,3.0,0.060868892818689346,0.061488423496484756,0.06334210932254791
7.0,295.57769775390625,graph-conv,2020-05,3.0,0.060868892818689346,0.061488423496484756,0.06349697709083557
8.0,97.11251831054688,graph-conv,2020-05,3.0,0.061333540827035904,0.06164330616593361,0.06388415396213531
9.0,7.425643444061279,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
10.0,19.965103149414062,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
11.0,31.024391174316406,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
12.0,40.780399322509766,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
13.0,49.379329681396484,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
14.0,56.944217681884766,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
15.0,63.58011245727539,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,69.37777709960938,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,74.41659545898438,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
18.0,78.76651000976562,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
19.0,82.48957824707031,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
20.0,85.6413345336914,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
21.0,88.2716293334961,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
22.0,90.42546844482422,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
23.0,92.14361572265625,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
24.0,93.463134765625,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
25.0,94.417724609375,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
26.0,95.03826904296875,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
27.0,95.3529281616211,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
28.0,95.3875503540039,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
29.0,95.16577911376953,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
30.0,94.70941162109375,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
31.0,94.03839874267578,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
32.0,93.17109680175781,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
33.0,92.1243896484375,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
34.0,90.91380310058594,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
35.0,89.55357360839844,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
36.0,88.0568618774414,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
37.0,86.43572998046875,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
38.0,84.70124816894531,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
39.0,82.8636245727539,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
40.0,80.93221282958984,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
41.0,78.91560363769531,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
42.0,76.8216781616211,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
43.0,74.65764617919922,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
44.0,72.43013000488281,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
45.0,70.14519500732422,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
46.0,67.80836486816406,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
47.0,65.42467498779297,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
48.0,62.9987678527832,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
49.0,60.53480911254883,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
50.0,58.03663635253906,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
51.0,55.50769805908203,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
52.0,52.95112991333008,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
53.0,50.36976623535156,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
54.0,47.766151428222656,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
55.0,45.14259338378906,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
56.0,42.501121520996094,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
57.0,39.84357833862305,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
58.0,37.17158889770508,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
59.0,34.486572265625,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
60.0,31.789791107177734,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
61.0,29.08233642578125,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
62.0,26.36512565612793,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
63.0,23.638957977294922,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
64.0,20.90450096130371,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
65.0,18.162275314331055,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
66.0,15.41271686553955,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
67.0,12.656121253967285,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
68.0,9.892720222473145,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
69.0,7.122625827789307,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
70.0,4.3458757400512695,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
71.0,1.562475562095642,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
72.0,17.489240646362305,graph-conv,2020-05,3.0,0.06166911870241165,0.06203051283955574,0.06458107382059097
73.0,0.3062437176704407,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
74.0,1.7262840270996094,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
75.0,2.9403698444366455,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
76.0,3.7772395610809326,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
77.0,4.270927906036377,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
78.0,4.452415466308594,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
79.0,4.349883556365967,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
80.0,3.9889864921569824,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
81.0,3.3930437564849854,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
82.0,2.583272933959961,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
83.0,1.5789599418640137,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
84.0,0.4040273427963257,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
85.0,13.211989402770996,graph-conv,2020-05,3.0,0.061694931238889694,0.06203051283955574,0.0646585077047348
86.0,1.6499234437942505,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
87.0,3.7219598293304443,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
88.0,5.334001064300537,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
89.0,6.527586936950684,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
90.0,7.340608596801758,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
91.0,7.8075714111328125,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
92.0,7.95993709564209,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
93.0,7.826338768005371,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
94.0,7.432857513427734,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
95.0,6.803214073181152,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
96.0,5.958990573883057,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
97.0,4.919777870178223,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
98.0,3.703400135040283,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
99.0,2.3260087966918945,graph-conv,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
0.0,1486.6590576171875,graph-SAGE,2020-05,3.0,0.012416427955031395,0.011461318470537663,0.013473749160766602
1.0,1006.1111450195312,graph-SAGE,2020-05,3.0,0.01378455851227045,0.013087586499750614,0.015177327208220959
2.0,536.3818359375,graph-SAGE,2020-05,3.0,0.07762203365564346,0.07217532396316528,0.0792163535952568
3.0,170.3188018798828,graph-SAGE,2020-05,3.0,0.3716667890548706,0.3731898069381714,0.3731608986854553
4.0,46.75083541870117,graph-SAGE,2020-05,3.0,0.8941376805305481,0.8921242356300354,0.8876413106918335
5.0,56.450843811035156,graph-SAGE,2020-05,3.0,0.9303286075592041,0.9298381209373474,0.9282948970794678
6.0,67.43030548095703,graph-SAGE,2020-05,3.0,0.9356462359428406,0.9352590441703796,0.9335604906082153
7.0,76.01048278808594,graph-SAGE,2020-05,3.0,0.9390278458595276,0.9385115504264832,0.9366579055786133
8.0,81.90644073486328,graph-SAGE,2020-05,3.0,0.9390794634819031,0.9385115504264832,0.9367353320121765
9.0,85.3493423461914,graph-SAGE,2020-05,3.0,0.9391310811042786,0.9385115504264832,0.9367353320121765
10.0,86.68727111816406,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
11.0,86.20890808105469,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
12.0,84.15535736083984,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
13.0,80.73607635498047,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
14.0,76.13404846191406,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
15.0,70.50579071044922,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
16.0,63.98881530761719,graph-SAGE,2020-05,3.0,0.9391569495201111,0.9385115504264832,0.9367353320121765
17.0,56.71333694458008,graph-SAGE,2020-05,3.0,0.9391310811042786,0.9385115504264832,0.9367353320121765
18.0,48.786224365234375,graph-SAGE,2020-05,3.0,0.9391052722930908,0.9385115504264832,0.9367353320121765
19.0,40.30908966064453,graph-SAGE,2020-05,3.0,0.9388729929924011,0.9385115504264832,0.93658047914505
20.0,31.4642391204834,graph-SAGE,2020-05,3.0,0.9352332353591919,0.9346395134925842,0.9334830641746521
